REF_Fst,CAND_Fst,GI5_Fst,LFY_Fst,FRI_Fst,weights,xCoord.S1,yCoord.S1,xCoord.S2,yCoord.S2,s1.bio_1,s1.bio_10,s1.bio_15,s1.bio_18,s1.bio_2,s1.bio_7,s2.bio_1,s2.bio_10,s2.bio_15,s2.bio_18,s2.bio_2,s2.bio_7
0.166568231,0.244183956,0.259336821,0.146800102,0.245205452,1,-1478.058372,3049.382989,-1067.325553,1459.492846,-5.8,14,48,141,11,53.1,2.4,15.6,62,206,11.7,43.3
0.138451292,0.202684262,0.097834268,0.022639813,0.423726635,1,-1478.058372,3049.382989,-534.9494546,2153.127533,-5.8,14,48,141,11,53.1,-4.5,13.4,48,180,10.9,53.7
0.145948306,0.157546091,0.029771213,0.038566724,0.278792729,1,-1478.058372,3049.382989,-2101.183665,2731.513395,-5.8,14,48,141,11,53.1,-3.4,9.3,35,109,11,41
0.181439375,0.27721668,0.079444627,0.262233821,0.516483933,1,-1478.058372,3049.382989,-445.8753816,1947.907655,-5.8,14,48,141,11,53.1,-3.3,13.7,48,222,10.1,50.1
0.180952259,0.19141535,0.013019132,0.307505267,0.041693968,1,-149.4650633,1065.28304,1255.675587,1059.596183,3,18.5,55,219,11.7,48.7,0.8,15,30,312,11.3,46.2
0.816573354,0.304376063,0.091220825,0.14959992,0.135979263,1,-149.4650633,1065.28304,2245.349458,1139.797348,3,18.5,55,219,11.7,48.7,5.2,17.2,12,257,9.2,36.8
0.1172755,0.1303182,0.0091681,0.267318219,0.14817431,1,-149.4650633,1065.28304,305.0026349,1126.635862,3,18.5,55,219,11.7,48.7,0.7,16.2,36,279,11.3,49.2
0.120150127,0.143624251,0.015420047,0.270306143,0.07182228,1,-149.4650633,1065.28304,-489.7474458,1773.978036,3,18.5,55,219,11.7,48.7,-1.8,14.7,49,222,11.3,50.8
0.142815856,0.145533569,0.016858878,0.187509435,0.212735025,1,-149.4650633,1065.28304,-1067.325553,1459.492846,3,18.5,55,219,11.7,48.7,2.4,15.6,62,206,11.7,43.3
0.127576599,0.172539406,0.042906632,0.526344635,0.066626253,1,-149.4650633,1065.28304,-534.9494546,2153.127533,3,18.5,55,219,11.7,48.7,-4.5,13.4,48,180,10.9,53.7
0.18099739,0.272372448,0.124402837,0.528518555,0.122456875,1,-149.4650633,1065.28304,-2101.183665,2731.513395,3,18.5,55,219,11.7,48.7,-3.4,9.3,35,109,11,41
0.165370597,0.229464236,0.078158213,0.238097725,0.047395518,1,-149.4650633,1065.28304,-445.8753816,1947.907655,3,18.5,55,219,11.7,48.7,-3.3,13.7,48,222,10.1,50.1
0.833836391,0.423195984,0.072625189,0.383142685,0.087884641,1,1255.675587,1059.596183,2245.349458,1139.797348,0.8,15,30,312,11.3,46.2,5.2,17.2,12,257,9.2,36.8
0.182664419,0.176903327,0.005903916,0.023597513,0.158210587,1,1255.675587,1059.596183,305.0026349,1126.635862,0.8,15,30,312,11.3,46.2,0.7,16.2,36,279,11.3,49.2
0.174993632,0.178606777,0.01033651,0.046666817,0.095567753,1,1255.675587,1059.596183,-489.7474458,1773.978036,0.8,15,30,312,11.3,46.2,-1.8,14.7,49,222,11.3,50.8
0.218600118,0.182624413,0.014497784,0.044886129,0.2548153,1,1255.675587,1059.596183,-1067.325553,1459.492846,0.8,15,30,312,11.3,46.2,2.4,15.6,62,206,11.7,43.3
0.207254661,0.169763801,0.030369381,0.065586438,0.073156782,1,1255.675587,1059.596183,-534.9494546,2153.127533,0.8,15,30,312,11.3,46.2,-4.5,13.4,48,180,10.9,53.7
0.232832546,0.22495215,0.102419689,0.08606269,0.08713228,1,1255.675587,1059.596183,-2101.183665,2731.513395,0.8,15,30,312,11.3,46.2,-3.4,9.3,35,109,11,41
0.231710504,0.286862224,0.053424927,0.109989528,0.083938632,1,1255.675587,1059.596183,-445.8753816,1947.907655,0.8,15,30,312,11.3,46.2,-3.3,13.7,48,222,10.1,50.1
0.84750526,0.362826572,0.067954931,0.412863828,0.140197743,1,2245.349458,1139.797348,305.0026349,1126.635862,5.2,17.2,12,257,9.2,36.8,0.7,16.2,36,279,11.3,49.2
0.823372529,0.378209821,0.102720239,0.31880484,0.123632567,1,2245.349458,1139.797348,-489.7474458,1773.978036,5.2,17.2,12,257,9.2,36.8,-1.8,14.7,49,222,11.3,50.8
0.80880158,0.356189556,0.070651178,0.331828428,0.241111366,1,2245.349458,1139.797348,-1067.325553,1459.492846,5.2,17.2,12,257,9.2,36.8,2.4,15.6,62,206,11.7,43.3
0.874844648,0.435216781,0.152116365,0.629362077,0.108676002,1,2245.349458,1139.797348,-534.9494546,2153.127533,5.2,17.2,12,257,9.2,36.8,-4.5,13.4,48,180,10.9,53.7
0.851470466,0.524134901,0.258425,0.606551277,0.089877119,1,2245.349458,1139.797348,-2101.183665,2731.513395,5.2,17.2,12,257,9.2,36.8,-3.4,9.3,35,109,11,41
0.873966158,0.522548312,0.177389196,0.424012491,0.142727713,1,2245.349458,1139.797348,-445.8753816,1947.907655,5.2,17.2,12,257,9.2,36.8,-3.3,13.7,48,222,10.1,50.1
0.138382911,0.098584874,0.013771405,0.072667976,0.088410081,1,305.0026349,1126.635862,-489.7474458,1773.978036,0.7,16.2,36,279,11.3,49.2,-1.8,14.7,49,222,11.3,50.8
0.159280932,0.115305013,0.01008217,0.024220946,0.116763707,1,305.0026349,1126.635862,-1067.325553,1459.492846,0.7,16.2,36,279,11.3,49.2,2.4,15.6,62,206,11.7,43.3
0.141115824,0.099500035,0.038821453,0.110683815,0.079987762,1,305.0026349,1126.635862,-534.9494546,2153.127533,0.7,16.2,36,279,11.3,49.2,-4.5,13.4,48,180,10.9,53.7
0.19111715,0.171491517,0.122793671,0.144916523,0.129953455,1,305.0026349,1126.635862,-2101.183665,2731.513395,0.7,16.2,36,279,11.3,49.2,-3.4,9.3,35,109,11,41
0.18025482,0.135483905,0.066980216,0.049853218,0.07374358,1,305.0026349,1126.635862,-445.8753816,1947.907655,0.7,16.2,36,279,11.3,49.2,-3.3,13.7,48,222,10.1,50.1
0.119029513,0.10813921,0.023938517,0.054627608,0.114988816,1,-489.7474458,1773.978036,-1067.325553,1459.492846,-1.8,14.7,49,222,11.3,50.8,2.4,15.6,62,206,11.7,43.3
0.125203563,0.116635327,0.013205221,0.161737365,0.030029892,1,-489.7474458,1773.978036,-534.9494546,2153.127533,-1.8,14.7,49,222,11.3,50.8,-4.5,13.4,48,180,10.9,53.7
0.166310287,0.15276557,0.069468533,0.207911841,0.098614199,1,-489.7474458,1773.978036,-2101.183665,2731.513395,-1.8,14.7,49,222,11.3,50.8,-3.4,9.3,35,109,11,41
0.160562588,0.12925999,0.036855403,0.100690859,0.054473915,1,-489.7474458,1773.978036,-445.8753816,1947.907655,-1.8,14.7,49,222,11.3,50.8,-3.3,13.7,48,222,10.1,50.1
0.123509955,0.142423024,0.056848563,0.159947199,0.145587349,1,-1067.325553,1459.492846,-534.9494546,2153.127533,2.4,15.6,62,206,11.7,43.3,-4.5,13.4,48,180,10.9,53.7
0.182333961,0.216172304,0.149851643,0.200397473,0.165942544,1,-1067.325553,1459.492846,-2101.183665,2731.513395,2.4,15.6,62,206,11.7,43.3,-3.4,9.3,35,109,11,41
0.173327483,0.178848283,0.091198158,0.040209846,0.168365346,1,-1067.325553,1459.492846,-445.8753816,1947.907655,2.4,15.6,62,206,11.7,43.3,-3.3,13.7,48,222,10.1,50.1
0.171781843,0.13199263,0.034735325,0.030853485,0.106014873,1,-534.9494546,2153.127533,-2101.183665,2731.513395,-4.5,13.4,48,180,10.9,53.7,-3.4,9.3,35,109,11,41
0.160144664,0.181081884,0.016465037,0.258426577,0.071829187,1,-534.9494546,2153.127533,-445.8753816,1947.907655,-4.5,13.4,48,180,10.9,53.7,-3.3,13.7,48,222,10.1,50.1
0.215646159,0.198648136,0.023877747,0.332988457,0.144377623,1,-2101.183665,2731.513395,-445.8753816,1947.907655,-3.4,9.3,35,109,11,41,-3.3,13.7,48,222,10.1,50.1
