sample;country;countryspecies;population;latwgs84;lonwgs84;latetrs89;lonetrs89;Bio01;Bio02;Bio03;Bio04;Bio05;Bio06;Bio07;Bio08;Bio09;Bio10;Bio11;Bio12;Bio13;Bio14;Bio15;Bio16;Bio17;Bio18;Bio19;gmted;pH.top;pH.dee
GR_FS_10_10;GR;GR_FS;GR_FS_10;40.548085;23.722351;2044475.584;5481759.054;11.8108450790816;9.8;33.2254943945446;716.663081840282;26.8026304609679;-2.67497305318097;29.4776035141489;7.98215214476683;20.4739375266531;21.2739375266531;2.78215214476681;593.302939410028;82.0891652331177;25.2823589218106;27.8883582743529;199.080248635885;99.1235005405372;111.426598449231;184.314648149142;812.531413897605;6.35180490772436;6.52726357188845
GR_FS_10_11;GR;GR_FS;GR_FS_10;40.547411;23.722792;2044408.73;5481808.246;11.7503967499489;9.8;33.2432248879513;715.632094133884;26.7173999672908;-2.72961121784519;29.4470111851359;7.92979181566658;20.3967950330084;21.1967950330084;2.72979181566655;594.27327870282;82.2354855625941;25.32082108641;27.896146274384;199.436351788428;99.2846190345186;111.574855107606;184.662145137205;823.451669852729;6.34169302349595;6.51992285524237
GR_FS_10_12;GR;GR_FS;GR_FS_10;40.547053;23.722622;2044367.016;5481800.604;11.7111598412936;9.8;33.2560602507504;715.007561330682;26.663860604329;-2.7694736722537;29.4333342765827;7.89485090702845;20.3475516700638;21.1475516700638;2.69485090702842;594.821167789994;82.3009304713543;25.3520915407842;27.8857302743424;199.599516968825;99.3978703977188;111.687264925052;184.81959986333;830.318504324916;6.33441817262633;6.51563448319416
GR_FS_10_13;GR;GR_FS;GR_FS_10;40.547188;23.722051;2044372.999;5481750.428;11.7155606106315;9.8;33.2553810967673;715.145994026183;26.6722677583431;-2.77107128759994;29.443339045943;7.89763167635985;20.3543388240714;21.1543388240714;2.69763167635982;594.657544096137;82.2561617018549;25.3569291561434;27.8667942742667;199.494348275784;99.3974312437366;111.696151386447;184.715197554952;829.267613536268;6.33461894646546;6.51659783119327
GR_FS_10_14;GR;GR_FS;GR_FS_10;40.5468;23.721366;2044320.105;5481700.312;11.6663937598901;9.8;33.2702413726437;714.438437932284;26.607283482266;-2.82660871309452;29.4338921953605;7.85312082563706;20.294010548013;21.094010548013;2.65312082563702;595.269692604034;82.3096965526139;25.4031545816007;27.8374782741494;199.631338253238;99.5511675201688;111.855301088173;184.845682107108;837.658738162443;6.32559523256403;6.51135331787188
GR_FS_10_15;GR;GR_FS;GR_FS_10;40.546404;23.721515;2044279.137;5481720.015;11.6297036431841;9.8;33.2804385475239;713.834381491364;26.5561063072224;-2.86127977151259;29.417386078735;7.82118270895001;20.2475853729883;21.0475853729883;2.62118270894998;595.840977771909;82.3915546695002;25.4283216399808;27.8380902741519;199.830799661993;99.6522166954112;111.95004132167;185.040160457563;844.234818003812;6.31956283683926;6.50689420011291
GR_FS_10_16;GR;GR_FS;GR_FS_10;40.546687;23.720889;2044300.442;5481662.533;11.6482386929122;9.8;33.275327973022;714.210789457667;26.5842688818161;-2.84969624663942;29.4339651284555;7.83632175866463;20.2723519475685;21.0723519475685;2.63632175866459;595.459691273846;82.3158036195435;25.4235301151347;27.8189502740754;199.64969498748;99.6133501207752;111.922643222253;184.861891307889;840.654739548316;6.32224950029466;6.50950331694622
GR_FS_10_17;GR;GR_FS;GR_FS_10;40.54708;23.720648;2044339.672;5481635.199;11.6839775407595;9.80009107419748;33.2665508748545;714.791910391446;26.6342417485665;-2.81593138504303;29.4501731336095;7.86743568069046;20.3176998884974;21.1171523350951;2.66743568069043;594.896467673492;82.2309520281113;25.4008410220005;27.8148991998621;199.445108111349;99.5194494688663;111.835716998125;184.661102418016;834.224031613203;6.32742195101589;6.51387425751622
GR_FS_10_18;GR;GR_FS;GR_FS_10;40.547525;23.720624;2044387.911;5481625.041;11.7268213697113;9.80018359560028;33.2559529604219;715.461945382296;26.693208534778;-2.77299503468837;29.4662035694663;7.90503203102377;20.3714191960904;21.1705836426869;2.70503203102374;594.253063834395;82.1441541133739;25.3691815432763;27.8192826784772;199.23402932453;99.3978635539898;111.719368126075;184.454983109814;826.615658977885;6.3340339833919;6.51910240519007
GR_FS_10_19;GR;GR_FS;GR_FS_10;40.547946;23.720728;2044435.494;5481626.016;11.766834847913;9.8;33.2456157411143;716.085518023686;26.7480211142605;-2.73286416890863;29.4808852831692;7.93980991360485;20.4209961799524;21.2209961799524;2.73980991360482;593.653953721357;82.068615464028;25.3369140375249;27.8282622741127;199.048134444231;99.2760298876356;111.602530911919;184.275270841962;819.528953194339;6.34091456480663;6.52416793826627
GR_FS_10_20;GR;GR_FS;GR_FS_10;40.548782;23.720806;2044528.008;5481617.215;11.848803307338;9.8;33.2243870523838;717.364295572166;26.860473803356;-2.65034793903003;29.510821742386;8.01174637298971;20.5234168690078;21.3234168690078;2.81174637298968;592.440477125532;81.9101350042969;25.2744618077266;27.841102274164;198.660720835841;99.0394491980437;111.374657992813;183.898277463163;805.0204750898;6.35415558156003;6.53408583388576
GR_FS_10_21;GR;GR_FS;GR_FS_10;40.549391;23.720643;2044592.029;5481592.44;11.9045858098807;9.80026954066836;33.2117407405159;718.24397455706;26.937749085079;-2.59514464945094;29.5328937345299;8.06049041617162;20.5936536913699;21.3930461379673;2.8604904161716;591.573020120773;81.7875938922183;25.234687487806;27.8422727335014;198.364564771728;98.8825073321991;111.226803794511;183.608052612035;795.04302853823;6.36228426854438;6.54114427173948
GR_FS_10_22;GR;GR_FS;GR_FS_10;40.550103;23.720054;2044660.764;5481530.192;11.9638097073422;9.80406105353045;33.2027507918677;719.231224353398;27.0220899569471;-2.53212923912734;29.5542191960745;8.11496182646103;20.6732420760659;21.4655665226351;2.91496182646101;590.530985014859;81.6236479429502;25.1942830004913;27.8258212205887;197.977379898649;98.7223653829461;111.075720870988;183.218552226099;784.229684939019;6.36794092490738;6.54919790663534
GR_FS_10_23;GR;GR_FS;GR_FS_10;40.550397;23.720333;2044697.159;5481548.112;11.9949394277827;9.80244233848444;33.1925679316689;719.69381156896;27.0636931075085;-2.50261823373284;29.5663113412413;8.14094483184145;20.7096985115672;21.5053709581498;2.94094483184144;590.121056846998;81.5808130826213;25.1681482853475;27.841011935689;197.867124747814;98.6247025223982;110.981696580375;183.116791790338;778.821969666833;6.37464333133351;6.55284715417591
GR_FS_10_24;GR;GR_FS;GR_FS_10;40.550443;23.719811;2044694.174;5481503.663;11.9893980281815;9.80603601344626;33.1995746314865;719.66930212381;27.0588843580155;-2.50456595837225;29.5634503163877;8.13844510719977;20.7079314370338;21.4973398835913;2.93844510719976;590.047204770066;81.5487717822819;25.1746939603208;27.8191782606542;197.800101497018;98.6451732222686;111.003642630147;183.040462864557;779.506033602204;6.37051917756203;6.55310907534431
GR_FS_10_25;GR;GR_FS;GR_FS_10;40.550849;23.719534;2044734.272;5481473.085;12.0177678047368;9.80860829140131;33.1967957432545;720.166143998988;27.1000495787324;-2.47362390386191;29.5736734825943;8.16451516169064;20.7467969356863;21.5328813822304;2.96451516169064;589.479149384083;81.4611648937108;25.1513582381723;27.8115059826787;197.592604275636;98.5533783336809;110.918540297475;182.831941365226;774.218309350352;6.37338035947667;6.55781842094033
IT_FS_07_01;IT;IT_FS;IT_FS_07;42.514703;13.547629;2163458.82;4613369.284;8.23681748501919;9.31669592918814;34.1500877875644;647.366580215547;22.220121555831;-5.09129154369327;27.3114130995243;5.00870845630672;16.1920125271186;16.6920125271186;0.108708456306716;1120.97176010215;128.742148756411;69.4101134690043;18.4989769846745;350.017182749795;240.543515099901;243.475933061309;291.709115311442;1203.00933227472;6.40772484448148;6.43900465169119
IT_FS_07_02;IT;IT_FS;IT_FS_07;42.514661;13.548032;2163455.738;4613402.673;8.22226106759283;9.32031399876396;34.1609419962919;647.271124197886;22.2019470688289;-5.10534396111761;27.3072910299465;4.99465603888238;16.1743420401184;16.6743420401184;0.0946560388823773;1120.98434963255;128.735896895509;69.4183516777214;18.4968709151047;350.010511167138;240.558287517329;243.505423409235;291.698417659207;1205.37718254117;6.40512545676531;6.43546174122407
IT_FS_07_03;IT;IT_FS;IT_FS_07;42.514916;13.54822;2163484.679;4613416.912;8.23783969428935;9.32101956099444;34.1630586829833;647.288030893352;22.2168201332949;-5.09282533443336;27.3096454677283;5.00717466556664;16.1861551045722;16.6861551045722;0.107174665566631;1119.76259999666;128.566260019284;69.373116364223;18.4869853528374;349.586320538802;240.351692889866;243.313267219602;291.339233468905;1203.15016038218;6.40349543105561;6.4286797877861
IT_FS_07_04;IT;IT_FS;IT_FS_07;42.514923;13.548602;2163486.936;4613448.333;8.22853369954238;9.32416856012536;34.1725056803761;647.211301918614;22.204365139417;-5.10221532918071;27.3065804685977;4.99778467081928;16.1736161106939;16.6736161106939;0.0977846708192795;1119.56276597645;128.53168601738;69.3722193615738;18.4835843537054;349.507534533192;240.328622884481;243.30555221516;291.268146464207;1204.71244949791;6.4009383477279;6.42446651493763
IT_FS_07_05;IT;IT_FS;IT_FS_07;42.515111;13.548836;2163508.644;4613466.686;8.23886644518488;9.32526243586281;34.1757873075884;647.210563522351;22.2136040093221;-5.09413858354717;27.3077425928692;5.00586141645282;16.18059898059;16.68059898059;0.105861416452818;1118.61511923881;128.398609768317;69.3383009886383;18.4757224779411;349.176489786275;240.170594138252;243.162173593256;290.986743841755;1203.26078398257;6.39905810902594;6.41848456791708
IT_FS_07_06;IT;IT_FS;IT_FS_07;42.515195;13.549285;2163519.68;4613503.248;8.23563075442291;9.32843771766703;34.1853131530011;647.144724350134;22.2071930367559;-5.09838227431318;27.3055753110691;5.00161772568681;16.1731800080198;16.6731800080198;0.101617725686807;1118.03587143591;128.311456331551;69.3229388339513;18.4695231961247;348.966161476182;240.08303782865;243.095010001945;290.804176249981;1203.92021859464;6.3958877687853;6.4121607393907
IT_FS_07_07;IT;IT_FS;IT_FS_07;42.515437;13.549953;2163549.047;4613557.074;8.24335140838708;9.3322429420267;34.1967288260801;647.087460843916;22.2111084663604;-5.09356562036062;27.304674086721;5.00643437963936;16.1741914376127;16.6741914376127;0.106434379639366;1116.6398903659;128.109738779433;69.2776665068035;18.4570059717302;348.470784820267;239.85878917382;242.904828122906;290.379106370003;1202.97621517876;6.39089593674669;6.4006523456572
IT_FS_07_08;IT;IT_FS;IT_FS_07;42.515634;13.550208;2163571.832;4613577.112;8.25739312550316;9.33289265585264;34.1986779675579;647.101439143095;22.2245004696505;-5.081887903254;27.3063883729045;5.01811209674598;16.1852194408934;16.6852194408934;0.118112096745987;1115.62984006598;127.968358206515;69.2403996481245;18.4492642578759;348.118679101799;239.689275456082;242.75163269141;290.079750937922;1200.9135861321;6.38874798892447;6.3943785665085
IT_FS_07_09;IT;IT_FS;IT_FS_07;42.515845;13.550568;2163596.574;4613605.727;8.27184086654009;9.33403469902735;34.2021040970821;647.106599891181;22.2378061675127;-5.0699721622272;27.3077783297399;5.03002783777278;16.1959931387454;16.6959931387455;0.130027837772792;1114.50361301121;127.809482292219;69.1997377774723;18.4405262146708;347.724419359242;239.502051714354;242.585610906597;289.743629152428;1198.80052972549;6.38581464360873;6.3867777973514
IT_FS_07_10;IT;IT_FS;IT_FS_07;42.516018;13.550537;2163615.593;4613602.331;8.29001502183342;9.33261167315159;34.1978350194548;647.167511641657;22.2574033486818;-5.05387400694222;27.3112773556241;5.04612599305776;16.2135143199062;16.7135143199062;0.146125993057766;1113.73183443897;127.705812240062;69.1671486997311;18.4357212405215;347.461373202964;239.365701558585;242.453347776714;289.52278202219;1196.01579358555;6.38565202646955;6.38397146447574
IT_FS_07_11;IT;IT_FS;IT_FS_07;42.516211;13.550678;2163637.493;4613613.001;8.30759410584932;9.33217582582554;34.1965274774766;647.208387214225;22.2754182800238;-5.03861092293553;27.3140292029593;5.06138907706445;16.2292132512389;16.7292132512389;0.16138907706446;1112.78660579407;127.575604544895;69.1300331576104;18.4292090878199;347.134794117718;239.203642473994;242.303124539495;289.246342784468;1193.35594777739;6.38424040958078;6.37901695888164
IT_FS_07_12;IT;IT_FS;IT_FS_07;42.516413;13.550985;2163661.033;4613637.296;8.32442611767694;9.33261849053395;34.1978554716018;647.230841937823;22.291807627143;-5.02420291111762;27.3160105382606;5.07579708888235;16.2431785983484;16.7431785983484;0.175797088882364;1111.71759241333;127.425817873709;69.0900571515701;18.4214944230823;346.762030104465;239.024114461515;242.142737862386;288.92898410673;1190.82943912097;6.38161742227853;6.37220073253933
IT_FS_07_13;IT;IT_FS;IT_FS_07;42.516674;13.551072;2163690.246;4613643.187;8.35108458914091;9.33113341196846;34.1934002359054;647.30836121636;22.3199511771724;-5.00067643966621;27.3206276168387;5.09932356033377;16.2681901483653;16.7681901483653;0.19932356033378;1110.48432068008;127.257895715917;69.0396659156897;18.4135835016102;346.338651631411;238.809535989298;241.940084468776;288.571818712501;1186.75082975951;6.38039292837531;6.36661450920137
IT_FS_07_14;IT;IT_FS;IT_FS_07;42.517044;13.551258;2163731.903;4613656.7;8.38907647600594;9.32924543084204;34.1877362925261;647.41420866923;22.3598310451639;-4.96712455281889;27.3269555979828;5.13287544718109;16.3036300163391;16.8036300163391;0.2328754471811;1108.70168108835;127.014263752707;68.9673779720445;18.4021514826835;345.72547574225;238.500632101352;241.650876562027;288.053794804839;1180.93268880619;6.37818031748332;6.35807771165369
IT_FS_07_15;IT;IT_FS;IT_FS_07;42.515204;13.549777;2163522.586;4613543.717;8.22492104940981;9.33228066851076;34.1968420055323;647.052070775741;22.192640380899;-5.1091999793267;27.3018403602257;4.99080002067329;16.1585193521625;16.6585193521625;0.0908000206732894;1117.77388035309;128.266510233029;69.3211476864294;18.4653562452797;348.863435180743;240.052059533498;243.084020756043;290.711575003754;1205.71755893849;6.39255297957826;6.40677107254672
IT_FS_07_16;IT;IT_FS;IT_FS_07;42.514914;13.549601;2163489.819;4613530.637;8.20185502684482;9.33252100559051;34.1975630167715;647.003965000264;22.1693340212543;-5.12878600187777;27.2981200231321;4.97121399812221;16.1386929925317;16.6386929925317;0.0712139981222148;1119.16267177438;128.457886907952;69.3748126978804;18.4755559082417;349.343485205135;240.28963755692;243.305950442325;291.117560690772;1209.1491794018;6.39429641723862;6.41395473581906
IT_FS_07_17;IT;IT_FS;IT_FS_07;42.514781;13.549162;2163473.4;4613495.137;8.2012764832708;9.3295314295072;34.1885942885216;647.058898706553;22.1717450537636;-5.12776854544543;27.299513599209;4.97223145455456;16.1427000250474;16.6427000250474;0.0722314545545611;1119.95497310397;128.573851756272;69.3987239697616;18.4833334843441;349.626735749837;240.41439210099;243.409430562381;291.361344811387;1209.05398756932;6.39746045089187;6.42109945250966
IT_FS_07_18;IT;IT_FS;IT_FS_07;42.51458;13.548849;2163449.948;4613470.342;8.19221522351071;9.3277796394542;34.1833389183626;647.074312617949;22.1644355840565;-5.13441780519591;27.2988533892524;4.96558219480408;16.1378025553499;16.6378025553499;0.0655821948040806;1120.9945377271;128.720996176767;69.4347485997672;18.492321274426;349.991501011015;240.585885361397;243.562827612762;291.672109862396;1210.27423962771;6.39987773599383;6.4281767638878
IT_FS_07_19;IT;IT_FS;IT_FS_07;42.514305;13.548706;2163418.969;4613459.906;8.17267979104458;9.32771354485191;34.1831406345557;647.038081361262;22.1449662461927;-5.15065323764881;27.2956194838415;4.94934676235118;16.1216332174993;16.6216332174993;0.0493467623511779;1122.29011565105;128.899591988278;69.4841823161592;18.5022873690679;350.439508445199;240.807116794672;243.770661140585;292.050751390903;1213.13392409113;6.40127591833001;6.43481805767877
IT_FS_07_20;IT;IT_FS;IT_FS_07;42.514178;13.548371;2163403.618;4613432.939;8.17257408401381;9.32512116267994;34.1753634880398;647.08596044414;22.1474529213339;-5.1492349446735;27.2966878660074;4.9507650553265;16.1256438926466;16.6256438926466;0.0507650553264904;1122.99990724633;129.002767224367;69.5057811697607;18.5094517512581;350.692358153239;240.919734502152;243.86674323016;292.267673480962;1212.96445810722;6.40365093245468;6.44081573050594
IT_FS_07_21;IT;IT_FS;IT_FS_07;42.513977;13.548011;2163379.983;4613404.274;8.16811681603305;9.3224140406629;34.1672421219887;647.127386982486;22.1457027753702;-5.15128021264456;27.2969829880147;4.94871978735544;16.1263057466925;16.6263057466925;0.0487197873554271;1124.0477825664;129.152512980956;69.5400678038798;18.5193948733043;351.062107422686;241.090007770799;244.017619620736;292.583249872198;1213.41158488276;6.40627169227387;6.44849233613349
IT_FS_07_22;IT;IT_FS;IT_FS_07;42.513625;13.54795;2163340.804;4613400.965;8.14221076755633;9.32296771539397;34.1689031461819;647.066894415107;22.1192430521624;-5.1729622611044;27.2922053132668;4.92703773889561;16.1040700235016;16.6040700235016;0.0270377388955908;1125.64401141681;129.370676331286;69.6023288283153;18.5315131986239;351.611561473256;241.365297820272;244.280979995433;293.046206247693;1217.21871637413;6.40717476902048;6.45575345232624
IT_FS_07_23;IT;IT_FS;IT_FS_07;42.513689;13.547604;2163346.541;4613372.162;8.15993519872548;9.31926964352949;34.1578089305885;647.169362499158;22.140665555196;-5.15600582993834;27.2966713851343;4.94399417006166;16.1247245265322;16.6247245265322;0.0439941700616448;1125.49746983553;129.358096187535;69.5887866127118;18.5329072704791;351.571493041995;241.327941389023;244.232249635988;293.016891888325;1214.35006379444;6.40926839700384;6.45835780634562
IT_FS_07_24;IT;IT_FS;IT_FS_07;42.513767;13.547453;2163354.585;4613359.348;8.17131573771202;9.31754888703246;34.1526466610974;647.223188437588;22.1537668506796;-5.14556129095557;27.2993281416351;4.95443870904444;16.136889822012;16.636889822012;0.0544387090444216;1125.21126119159;129.322350674411;69.5741443431824;18.5318200269648;351.477660502676;241.273144849862;244.173797853302;292.939876105564;1212.56361973222;6.41012002928457;6.45854672496542
IT_FS_07_25;IT;IT_FS;IT_FS_07;42.514162;13.547427;2163398.184;4613355.284;8.20186330799309;9.3163036253343;34.1489108760029;647.30576502702;22.1855596826588;-5.11975372069343;27.3053134033522;4.98024627930658;16.1639426539723;16.6639426539723;0.0802462793065639;1123.46524942737;129.085356150078;69.5046725578254;18.5188452886062;350.878876930125;240.96954927849;243.879679543662;292.436513795088;1208.04658540407;6.40976753436897;6.45138040097575
IT_FS_08_01;IT;IT_FS;IT_FS_08;42.502103;13.575612;2162173.902;4615735.299;5.70913550288827;9.46848264923789;34.9369652984758;631.889409876901;19.4996728132863;-7.59086449711175;27.090537310398;2.67761815212615;13.4860445309959;13.9860445309959;-2.19086449711174;1178.61144060588;136.339736674544;72.3210536579758;18.8018265771715;369.819539827375;251.506150226064;254.977217935112;308.069403027647;1602.83403660386;6.01935690994487;6.1194912941307
IT_FS_08_02;IT;IT_FS;IT_FS_08;42.501751;13.575498;2162134.514;4615727.637;5.67453084270503;9.46921931496153;34.9384386299231;631.67240721315;19.4629634873739;-7.62546915729498;27.0884326446689;2.64375015766656;13.4472158707957;13.9472158707957;-2.22546915729497;1179.7619052308;136.520196669589;72.3445036552316;18.8208272429682;370.268021149258;251.651780883853;255.099729258529;308.471195017902;1608.72012892015;6.02556994374637;6.12291023785049
IT_FS_08_03;IT;IT_FS;IT_FS_08;42.501424;13.575237;2162097.317;4615707.745;5.64503385065367;9.46872745666434;34.9374549133287;631.477382645552;19.4308263536072;-7.65496614934634;27.0857925029536;2.61376130731801;13.4137948787287;13.9137948787287;-2.25496614934633;1180.74324817825;136.678921520452;72.3571760803966;18.8391633847463;370.655155134672;251.762278301342;255.183850817618;308.824752719772;1613.88076481603;6.03284240315549;6.12559826058424
IT_FS_08_04;IT;IT_FS;IT_FS_08;42.501326;13.574993;2162085.52;4615688.13;5.63930216105966;9.46728341231156;34.9345668246231;631.426110822734;19.4236107083543;-7.66069783894035;27.0843085472946;2.60658557337122;13.40688718913;13.90688718913;-2.26069783894033;1180.94198600605;136.716721254522;72.3511159473314;18.8453513404241;370.739098514151;251.768501857898;255.176894329773;308.909184187947;1615.05543603904;6.03660845481103;6.12583288374707
IT_FS_08_05;IT;IT_FS;IT_FS_08;42.501144;13.574535;2162063.594;4615651.301;5.62747062331253;9.46474620340136;34.9294924068027;631.33037165795;19.4088203794954;-7.67252937668748;27.0813497561829;2.59221682671388;13.3928716513741;13.8928716513741;-2.27252937668747;1181.31722277145;136.787730001407;72.3401203205874;18.8570461315709;370.896609590183;251.781097768948;255.165041031826;309.067545681782;1617.4269062585;6.04373020747161;6.12647998473861
IT_FS_08_06;IT;IT_FS;IT_FS_08;42.501067;13.574285;2162054.098;4615631.089;5.62298028585293;9.4633099658873;34.9266199317746;631.291992607831;19.4027662795378;-7.67701971414708;27.0797859936849;2.58629025174022;13.3874573139108;13.8874573139108;-2.27701971414706;1181.44740313406;136.814920576465;72.3323556080312;18.8623058940835;370.953446265291;251.778075393852;255.149962419173;309.128166831922;1618.38876500317;6.04731562866527;6.12665629633807
IT_FS_08_07;IT;IT_FS;IT_FS_08;42.500898;13.573929;2162034.009;4615602.597;5.60859294556431;9.46179615734283;34.9235923146857;631.198891841613;19.3856207477766;-7.6914070544357;27.0770278022123;2.57038910290713;13.3710419736141;13.8710419736141;-2.29140705443568;1181.85040651729;136.886741725521;72.3271661823951;18.8731760855886;371.117316946408;251.804013308572;255.155702525274;309.287817130099;1621.07657562165;6.05585625731278;6.13006112903916
IT_FS_08_08;IT;IT_FS;IT_FS_08;42.500711;13.573764;2162012.676;4615589.924;5.5879238299354;9.46197688813591;34.9239537762718;631.085704917992;19.3627909013467;-7.71207617006461;27.0748670714113;2.5499007180713;13.3481288579762;13.8481288579762;-2.31207617006459;1182.43121832843;136.980094110647;72.3352323748043;18.8843128164253;371.343851178403;251.87050061676;255.207190564194;309.494981900433;1624.63609950743;6.06554628469257;6.13682149475533
IT_FS_08_09;IT;IT_FS;IT_FS_08;42.50048;13.57356;2161986.323;4615574.255;5.56153475542365;9.46232161305246;34.9246432261049;630.945402017771;19.3336091019086;-7.73846524457636;27.0720743464849;2.5238563684761;13.3189677834534;13.8189677834534;-2.33846524457634;1183.15460985216;137.096138460602;72.345554549591;18.898193541396;371.625373328341;251.953831866245;255.272110538521;309.752342600444;1629.16789693224;6.07788003570027;6.14556671612533
IT_FS_08_10;IT;IT_FS;IT_FS_08;42.500542;13.573076;2161991.29;4615534.088;5.57564386642435;9.4584545971878;34.9169091943756;631.004622081404;19.3457772287507;-7.72435613357566;27.0701333623264;2.53409846361214;13.3338208944571;13.8338208944571;-2.32435613357564;1182.67206207362;137.035880365266;72.3120655019095;18.8971585255427;371.451715105758;251.848465707331;255.154981363711;309.618578409719;1627.22609949038;6.09675261187228;6.15684589996212
IT_FS_08_11;IT;IT_FS;IT_FS_08;42.500695;13.572583;2162006.289;4615492.734;5.6029423371484;9.4535931013662;34.9071862027324;631.123620065087;19.3720211952727;-7.69705766285161;27.0690788581243;2.55653543851459;13.3629553651884;13.8629553651884;-2.29705766285158;1181.84530877602;136.923683390005;72.2687170143298;18.8908690297155;371.147626163315;251.694178748694;254.993180909241;309.369908459101;1623.12285409164;6.11377026109079;6.16620147491874
IT_FS_08_12;IT;IT_FS;IT_FS_08;42.500926;13.57273;2162032.419;4615503.709;5.63211837498173;9.45255709597397;34.9051141919479;631.267372087215;19.4039972385053;-7.66788162501828;27.0718788635236;2.58467547095568;13.3949034030329;13.8949034030329;-2.26788162501826;1181.07710050893;136.802807357194;72.2542689981077;18.8769810242719;370.851638086698;251.599146694433;254.914500849658;309.102200393374;1618.19316814503;6.10293539587189;6.15797070981053
IT_FS_08_13;IT;IT_FS;IT_FS_08;42.501127;13.573057;2162055.934;4615529.656;5.65321228799639;9.45329282270113;34.9065856454023;631.38351718078;19.4282794248085;-7.64678771200363;27.0750671368121;2.6065051106975;13.4184093160571;13.9184093160571;-2.2467877120036;1180.52710711623;136.709841717169;72.2537761782787;18.8641447509449;370.63373425997;251.549551961478;254.885549843509;308.896073113243;1614.43838752669;6.08601421162457;6.14654312452631
IT_FS_08_14;IT;IT_FS;IT_FS_08;42.501181;13.573788;2162064.766;4615589.596;5.64623439917364;9.4586045211217;34.9172090422434;631.386546387199;19.4247618376003;-7.65376560082637;27.0785274384267;2.60483892029533;13.412079427237;13.912079427237;-2.25376560082635;1180.75342033868;136.723267907615;72.2921392736297;18.8580924493197;370.700814037821;251.641392945836;255.003486526372;308.925217494145;1614.96465576798;6.05675346712841;6.12913772756462
IT_FS_08_15;IT;IT_FS;IT_FS_08;42.501476;13.57441;2162099.835;4615639.378;5.66919281021871;9.46155789099728;34.9231157819946;631.547808908385;19.4522308787996;-7.6308071897813;27.0830380685809;2.63075070121598;13.4385778382962;13.9385778382962;-2.23080718978129;1180.06529945927;136.599772126307;72.3021513832615;18.8394218191091;370.419169214795;251.599274644308;254.996949594849;308.650289931417;1610.61124260078;6.03979543401365;6.12161136735548
IT_FS_08_16;IT;IT_FS;IT_FS_08;42.501673;13.575022;2162124.023;4615688.816;5.67769233050273;9.46551738812027;34.9310347762405;631.645190920346;19.4641149019901;-7.62230766949728;27.0864225714873;2.64320971862299;13.4494413585897;13.9494413585897;-2.22230766949727;1179.74090281622;136.531585108677;72.3218778746619;18.8265813161648;370.27542617372;251.607537615413;255.035680063183;308.497619896093;1608.63944941075;6.03110928587637;6.12169100940752
IT_FS_08_17;IT;IT_FS;IT_FS_08;42.502275;13.575167;2162191.189;4615697.805;5.74094041715689;9.46341966148314;34.9268393229663;632.020265828362;19.5312007152883;-7.55905958284312;27.0902602981314;2.70436007864003;13.5199134452727;14.0199134452727;-2.15905958284311;1177.72269820334;136.217330747648;72.277460694598;18.7938475894051;369.492493997785;251.345900348079;254.81154506937;307.798611173751;1597.96903007647;6.02076300861186;6.11511322900136
IT_FS_08_18;IT;IT_FS;IT_FS_08;42.502478;13.575548;2162215.138;4615728.188;5.75111676512348;9.4660133260756;34.9320266521512;632.129555170474;19.5433553986807;-7.54888323487654;27.0922386335573;2.71713009119907;13.5325257932491;14.0325257932491;-2.14888323487653;1177.26765576602;136.135152734808;72.2843416883713;18.78212525394;369.302593301167;251.318580993787;254.808143379757;307.614467147993;1595.88982110837;6.01829128799309;6.11728198671146
IT_FS_08_19;IT;IT_FS;IT_FS_08;42.502519;13.57583;2162220.777;4615751.212;5.74625785207096;9.46857945651912;34.9371589130382;632.140998648784;19.5393143551982;-7.55374214792905;27.0930565031273;2.71483730859008;13.5281588801985;14.0281588801985;-2.15374214792904;1177.31519215746;136.133269517402;72.299240079731;18.7793393843623;369.310055127268;251.35071029825;254.8520668147;307.609164713175;1596.41228458709;6.0165335918104;6.11917259141635
IT_FS_08_20;IT;IT_FS;IT_FS_08;42.502571;13.576104;2162227.602;4615773.523;5.74254763286467;9.47105348784213;34.9421069756843;632.159638523609;19.5364181046821;-7.55745236713534;27.0938704718175;2.7136011207068;13.5250726609948;14.0250726609948;-2.15745236713533;1177.32117169181;136.125193705247;72.3127821737243;18.776029415662;369.301563565613;251.376626611484;254.890153159296;307.590061088852;1596.7483590328;6.0150516624394;6.12109014020374
IT_FS_08_21;IT;IT_FS;IT_FS_08;42.502762;13.576304;2162249.515;4615789.057;5.7548779720982;9.47228515367782;34.9445703073556;632.26920386072;19.5499167780895;-7.54512202790181;27.0950388059914;2.72716312577601;13.5396950002374;14.0396950002374;-2.14512202790181;1176.80337531547;136.038719699889;72.3099251712056;18.7656930814517;369.092654886416;251.325523269589;254.856541483302;307.396593078054;1594.47043143761;6.01662177083556;6.1236141566855
IT_FS_08_22;IT;IT_FS;IT_FS_08;42.502854;13.575898;2162258.104;4615755.169;5.77871368402866;9.4677383376832;34.9354766753664;632.348567124945;19.5734273059951;-7.52128631597135;27.0947136219665;2.74645202171186;13.5646347121723;14.0646347121723;-2.12128631597134;1176.20565333023;135.960198803715;72.2750447231366;18.7616022654588;368.877871461884;251.207311109351;254.729558507052;307.223639285643;1590.9139738493;6.02160486977616;6.12209700162245
